Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface,Energy Balance Model.Heat Capacity of Thermocline Ocean,Energy Balance Model.Heat Capacity of Deep Ocean,Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor,Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space,Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean,Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean,Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor,Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor,Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions,CH4 Forcing.Calibration scaling of CH4 forcing,N2O Forcing.Calibration scaling of N2O forcing,Minor GHGs Forcing.Calibration scaling of Minor GHG forcing,Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing,BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing,Land Use Forcing.Calibration scaling of Albedo forcing,Land Use Forcing.Calibration scaling of Irrigation forcing,Natural Forcing.Calibration scaling of Volcano forcing,CO2 Forcing.Calibration scaling of CO2 forcing,Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations,Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations,Ozone Forcing.Ozone forcing per unit CH4 concentration change,Ozone Forcing.Ozone forcing per unit N2O concentration change,Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change,Ozone Forcing.Ozone forcing per unit CO emissions change,Ozone Forcing.Ozone forcing per unit VOC emissions change,Ozone Forcing.Ozone forcing per unit NOx emissions change,Ocean.Depth of warm surface ocean layer,Ocean.Thickness of intermediate ocean layer,Ocean.Depth of cold surface ocean layer,Ocean.Reference overturning strength in Sv,Ocean.Reference intermediate to warm surface ocean mixing strength,Ocean.Reference cold surface to deep ocean mixing strength,Ocean.Reference strength of biological carbon pump in low latitude ocean,Ocean.Reference strength of biological carbon pump in high latitude ocean,Ocean.High latitude carbon pump transfer efficiency,CO2 Forcing.Atmospheric CO2 Concentration 1750,Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly,Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly,Ocean.High latitude carbon pump sensitivity to global T anomaly,Ocean.Warm surface ocean temperature sensitivity to global T anomaly,Ocean.Cold surface ocean temperature sensitivity to global T anomaly,Ocean.Warm surface ocean salinity sensitivity to global T anomaly,Ocean.Cold surface ocean salinity sensitivity to global T anomaly,Ocean.Initial Cold surface ocean pH,Ocean.Initial Warm surface ocean pH,Ocean.Initial Cold surface ocean carbon reservoir,Ocean.Initial Warm surface ocean carbon reservoir,Ocean.Initial Intermediate depth ocean carbon reservoir,Ocean.Initial Deep ocean ocean carbon reservoir,Energy Balance Model.Initial Land & Ocean Surface Temperature,Energy Balance Model.Initial Thermocline Ocean Temperature,Energy Balance Model.Initial Deep Ocean Temperature,Energy Balance Model.Initial ocean heat content change,CH4 Forcing.Initial CH4 in atmosphere,CO2 Forcing.Initial Atmospheric CO2 mass anomaly since 1750,Energy Balance Model.Surface Temperature 1850 to 1900 offset relative to 1750
26715,2.5290251913165256,8.531381965671278,25.65794529737484,1.2030802404119296,1.9128849152280067,3.2766867462381466,0.4466256779693505,-0.7360704033897851,0.0050772503643294,-0.0057101971913998,1.0627410677980371,0.9524013284399836,0.9978202465880208,2.006874848017872,0.8132647884765772,1.1006713948890914,-0.4926501069783387,0.9245049758041688,0.9499358561954324,1.121988982634624,-0.0743479850982994,0.000243771421531,0.0010827023972049,0.0001041574147803,4.786009366587096e-05,-0.000162900919756,0.001158107171102,261.50037927015194,665.4537024433489,408.339936358091,12.998639367785984,67.23555998279336,15.355750566917214,1.7328318005689205,7.303270007785125,0.1768116873343087,277.52422929506275,-3.9905131942414175e-06,-2.302253612003733e-05,-0.1763674837563807,0.95846453508955,0.4495815841128859,-0.0399051319424141,-0.2302253612003733,8.40410054785,8.07927121978,516.884997933,1937.72972909,6692.21658767,30037.7459859,0.406828100528,0.32470392166,0.12831976628,0.11414894959,2149.74265851,465265.665396,0.04554390332252177
26794,3.766857824520121,4.120989418590243,99.99530637946464,1.270102822263941,1.0468789484561305,3.4771940247548963,1.0122524535056496,-0.7471492138992432,0.0396287911122528,-0.002551393790787,1.264011075041486,0.8659518704734123,1.2126561641567766,1.0103223993637476,0.7913559649423321,0.9034771933765572,1.585530096930225,0.9496804045537832,0.9622578130638588,1.598411678667247,0.0221756294844364,0.0002052273277611,0.0014261780986169,-0.0001056232314207,0.0001354592250441,2.279148647966036e-05,0.002484175787166,310.4053319305333,525.0803854694572,78.77010908930697,24.62403766045886,82.73697397085722,11.532670209872258,2.6036774357054817,5.614759416378809,0.1284839379104615,276.3928934435294,-2.3362019803004406e-06,-1.7173106567443644e-05,-0.4596644579682439,0.5786174189676716,0.5556002961382649,-0.0233620198030044,-0.1717310656744364,8.32368248151,8.08799574765,102.025148897,2297.69180671,5112.89432985,29672.8159159,0.294061918631,0.19784236551,0.0151882579565,0.0554006426502,2161.10047055,459690.073558,0.026813721243829608
27335,3.685991051659448,19.985114549934035,25.44543525041548,1.352479829497898,1.1687989602202606,1.6709269497432555,0.5943990597093862,-0.9610157671826018,0.0085102249007423,-0.0055409196409445,1.050460691065478,0.8913910956345804,0.7636267320643015,0.1471694290403881,1.750041599808816,0.7783702510879268,-0.0710154825653835,0.5960480906397956,1.015625887046702,0.7708288535254982,-6.922309658674575e-05,0.0001672414442208,0.0012717860700123,-7.78837008990817e-06,6.531314448356121e-05,-3.094640789375463e-05,0.000843498265554,313.4255419437695,556.5805585257658,199.23301048469696,22.402203450434293,81.1437347138791,20.25149549436894,1.6692279664203729,6.883035059742453,0.2063544253402461,278.7071263332413,-3.901860082771341e-06,-2.6219647091469483e-05,-0.2988533266380019,0.5965216524517477,0.9713797215876996,-0.0390186008277134,-0.2621964709146948,8.34843977471,8.08453116196,256.017718233,2321.74692217,5390.38312025,28780.6706976,0.288427492443,0.169590135326,0.0960229737918,0.110998715778,2156.66116768,454208.997627,0.05747562282765078
27635,3.747722735754203,13.3769493555304,81.39319369735306,1.1290057556066893,1.799032373738899,4.144760456829399,0.6628623054553222,-0.5391812723708664,0.0355238580778573,-0.0002703730775482,1.0007167482250254,1.0776852451174637,0.9925705248340502,1.1126041571126928,1.6858468153259163,1.0073531550938857,-1.062561546555575,0.7343677935179341,0.941201578804091,0.4877525313198614,-0.0304018049284917,0.0002344977433375,0.0013969891277659,-6.302634939446185e-05,0.000114251220741,-1.3759360393286637e-05,0.0019326515897498,245.6402169839664,390.6336972608142,133.64789600793864,20.46580659691348,82.27360992087505,13.812629190071464,2.390794132021182,7.853552366457956,0.3279705048266392,276.11028213877,-1.141598307146658e-06,-1.1708552354941886e-05,-0.2703826637605785,0.4627831364605889,0.592947722561511,-0.0114159830714665,-0.1170855235494188,8.34812446332,8.08310589455,171.923338535,1820.50475832,3824.63593706,31900.8328246,0.457540728383,0.354870641344,0.067884525085,0.192953107856,2146.08319862,481152.580114,0.04368298519074392
31258,3.503904218642764,13.406020086276431,87.09136734349835,1.0731351845048325,1.2236943144189696,3.2599691956336554,0.980215265535688,-0.746419826938005,0.0316619613154563,-0.0005736576965228,1.074208084124758,1.1577168832700768,0.9345661337773692,1.5365394987155696,0.3555385527100931,0.0650015229828516,1.4608770869154082,1.2556147945995246,0.9133777226379802,0.6914870438917651,-0.066879217665047,0.0002423750619273,0.0013653934503733,-4.9788491565263976e-05,0.000101994195262,0.000376985970893,0.0003254428572004,282.9522074743489,435.34367186888375,225.2184130168043,28.213121986519944,71.2209884960467,29.429063147573537,0.1438571881982687,6.532104072924041,0.4155064739372628,276.279502507029,-1.3004328664890178e-06,-1.8219222589132425e-05,-0.3251937848492364,0.988802615022648,0.814009543389256,-0.0130043286648901,-0.1821922258913242,8.26304222589,8.09293734471,295.589887405,2090.53231487,4043.09815094,28741.8975686,0.324347030858,0.206962939643,0.0388654013871,0.117439071712,2156.44403614,466671.173183,0.029959670495154044
31507,2.665252745838254,16.820481284117893,86.6291382820372,1.4618388359132843,1.4479789677356067,4.481471165443727,0.7079298148310973,-1.237628465223099,0.0132887711077206,-0.002093520698723,1.3299692468912443,1.053651072997603,1.1306024629183002,0.3449468050276605,1.9309398585103847,1.3605120839137217,-2.126649198906264,1.186277908303123,1.0927388167931054,0.94265847944879,-0.0513691665667664,0.0002804799272711,0.0013695080311215,-9.265394934768028e-05,0.0001495360323206,-0.0001046353785224,0.0017244087471825,334.7988530934523,972.7109080249486,225.7066163687473,27.829264339749567,72.48755124612475,11.00325106171942,0.061906239384347,6.16782805546037,0.3543465159399471,278.38887924502654,-2.0964071926233944e-06,-2.4327184868349324e-05,-0.2738665819114258,0.9002543832228286,0.4423675035721889,-0.0209640719262339,-0.2432718486834932,8.28978485593,8.08924127826,294.2069092,2475.77959592,9114.97232275,24120.4045748,0.35212023709,0.248693930957,0.0469080021143,0.147851589975,2153.54313998,457905.158925,0.04512246251813471
33211,2.236341927683223,28.492558189914376,47.576773304254125,1.061674952682848,0.7179050146482316,3.1251705427701952,0.8950443263341257,-39.38143239986167,0.0003395533894518,-0.0006223338121802,0.995113595004501,0.893955643897588,1.1192817952470089,0.7082840730632565,1.1695998625673276,0.8128417023477572,0.269787311665777,1.041810276635858,1.04091295739573,0.7053142497797446,-0.0118254880680207,0.0002979336643406,0.0012850577821159,1.2378196355922228e-05,0.000102264689169,5.257264253336787e-05,0.0010697842512143,399.0475823954116,463.5914863082819,61.939461329579615,21.58927374657236,65.98792637222046,15.36809453259611,2.1257343375578484,6.071276415539172,0.1354920342329667,276.7267474111443,-1.325925255147153e-06,-2.1433140609026653e-05,-0.3932027489009951,0.8030298467623851,0.4976900068860734,-0.0132592525514715,-0.2143314060902665,8.32819784455,8.08822003106,80.1368928429,2953.74668848,4606.50137405,29775.3622204,0.238966001313,0.156248588907,0.0869957571909,0.146886890105,2159.19234898,457393.713746,0.04213851512047196
34270,3.4385244443251533,21.1881244382131,75.10370693356325,0.6557621298656189,0.988734362800064,2.051943925065876,0.544080853207551,-1.128294571746858,0.0212745729736254,-0.0021969554533057,0.8663625162707415,0.8081655627229504,0.6374000610969983,0.3075891883212162,1.1805600013934827,0.6451500818602207,1.2089639991931818,1.1453868362159887,1.1308433932432072,1.4664486866016924,0.102960164141568,0.0001714039625375,0.0016554254166375,5.034401394996815e-05,0.0002157926205512,0.000259012468634,0.0014990343878938,144.71500079047007,913.5356241030936,432.7679614950033,18.64597925965269,75.45678805304823,18.52757446841581,1.4570961229780464,9.023665391098907,0.3002883459875882,276.086968787645,-2.1505774757072542e-06,-2.2154988018669264e-05,-0.3634464389430487,0.6878408282205257,0.8147522407458954,-0.0215057747570725,-0.2215498801866926,8.42073171946,8.08094319547,545.498931866,1072.95625055,9011.98726651,27069.241309,0.342068386689,0.18938605891,0.0352923864855,0.12619023563,2155.9365612,460830.2605,0.059283466716581176
35110,3.664147388183933,20.36378531203342,235.9328806181867,0.6326038166681718,1.638563775553967,0.650536703265048,0.9915699704712008,-0.8615859253474827,0.0309952780955346,-0.0009296222800149,1.0930004346755753,0.9572149898414364,1.077584929706748,0.7087808161415374,0.8258245293859281,1.7183573056782102,0.5830471310982277,1.052005264666078,1.0502049238283653,0.3335606149546795,-0.0046898454801268,0.0002896147816739,0.0007279270460762,-2.270968030918424e-05,0.0001274351385101,-0.0001396235924095,0.0017591550838382,179.8287208095391,460.1359247024699,69.5764348832599,20.76499838292428,84.83219212116276,26.27307588158433,2.175942687273682,9.827008095430209,0.3405557317194348,278.6467293768781,-1.4868566882825991e-06,-1.7315737955704627e-05,-0.2792747995392134,0.8732212651566926,0.6572530944869575,-0.0148685668828259,-0.1731573795570462,8.39775450109,8.07874909767,88.3824844661,1334.10236595,4520.71753414,30969.5471691,0.300390269455,0.0586587252384,-0.00334446770405,0.0242434516613,2160.72758747,464925.303588,0.02833748582445059
35667,4.256983357687351,27.88499114369476,32.46446890150886,1.5804702766091645,0.7562846856418213,2.503750868683012,1.0026672777051089,-0.7443094519532285,0.0299236199270735,-0.0024045408364987,1.054213869231882,0.8126762810683351,0.9679257171506824,1.3947848958741076,1.654838652671506,0.6997510909276061,1.398058552211885,0.8087562139177308,1.0688947093191916,1.1837224792156915,-0.0229825798250524,0.0002257073736024,0.001368014648301,-8.232412369579381e-05,9.198776996564566e-05,0.0001174942113464,0.0007912841555132,301.9272118087512,840.5336167464975,110.5463647283967,16.831436743040513,64.0973204542233,11.361475282204571,2.55323649793324,10.925596656929256,0.399552386737139,279.0521714853286,-2.259292955499309e-06,-2.767801534601433e-05,-0.4722167674152765,0.4838477813987317,0.6227500195345494,-0.022592929554993,-0.2767801534601433,8.42858680987,8.07796649938,139.063028943,2241.22067176,8711.66667922,28658.5287921,0.300262421024,0.137531703451,0.0536086862849,0.110320953391,2158.4458339,454130.147134,0.015945432198660982
36367,2.298288471260362,11.144950883524867,77.46393494600754,1.483558812466323,0.8167358924947351,3.699060060248224,1.0713568812033332,-1.4294147470749237,0.0124792780764476,-0.0021485909537515,1.0002550581801697,1.1066140598765866,0.9443167401658296,0.6211343887189691,1.079225346202063,0.6079647467827778,0.4226142980546016,0.8523913237869205,1.080298632954364,1.082169072822249,-0.0022012139815207,0.0002442623938389,0.0015212412991645,-3.49760591402735e-06,0.0001247783915247,8.400883316445305e-05,0.0006507985167671,201.2291853052416,364.5763987197637,255.81579735011115,16.346819448182117,86.54944430264544,26.97955903751588,1.4126271042822105,8.434602369856785,0.2720097311061461,277.1687911841563,-2.125248284927739e-06,-1.679918746693679e-05,-0.2817959533829545,0.7775616821890325,0.83415033392977,-0.0212524828492773,-0.1679918746693679,8.39775018466,8.08068942981,324.937856822,1492.22737514,3533.0895941,31608.6262132,0.285289088949,0.181706283204,0.0558591261299,0.112802926919,2158.94482927,464835.697736,0.05114550976297117
36438,2.259392540741331,23.15181171514169,106.8018346982162,0.964633898697782,2.366415988645981,5.052799597120405,0.8994421314804052,-0.3122094844247519,0.0173821786705954,-0.0011965914337089,0.9358362430675856,0.9831659492748612,1.0077101117940377,1.2026811227913092,3.0932091848557826,1.077936142547878,1.789051024836335,1.1062062331427374,0.8712441657584233,1.0690413214287384,-0.0263244887211144,0.0002225834732652,0.0012935348737951,5.6421331738853775e-05,0.0001306738210805,8.591506509363618e-05,0.0006528617953522,382.77130223614273,577.54763840498,474.912611544924,25.38182184893087,52.87532895210973,15.530451843897824,1.949605892456628,5.678958826320251,0.3874732352366876,279.4880857234778,-1.6266723110739998e-06,-2.5452224149195244e-05,-0.17694088882041,0.6602619140365856,0.441232282400864,-0.0162667231107399,-0.2545222414919524,8.21745463893,8.09313943953,628.133710671,2827.78373474,5625.35610324,27117.580309,0.445601248874,0.338946654218,0.0786153361625,0.277671677868,2145.85122019,472339.116297,0.039616185667711176
39711,3.3831250475036074,26.518891309101843,152.20645665544689,1.0390961194538064,2.349489486735056,3.5089517601967706,1.2228028167844722,-0.1792403192626306,0.0256472697936311,-0.0025547606430181,1.0905751331877125,1.0507606406174876,1.2222898293698643,0.54172230805465,0.5162199520868284,1.100812919525908,1.6521245401028877,0.7667433938421493,0.9042119604102506,1.5167078737333823,0.0897552302590467,0.0001777369550371,0.001288966231,-9.152077925151194e-05,0.0002665982589839,-0.000152567369632,0.0011777944896406,153.22607626220338,770.4782083893414,154.79918948884256,25.601649551369547,58.8865820567689,12.121493790830645,2.7622554450080257,8.424766954211954,0.1232575397344092,275.7866705322793,-2.3379652497082025e-06,-2.5143989284729995e-05,-0.2816092230718082,0.4066081212378076,0.4325833948553787,-0.023379652497082,-0.2514398928472999,8.42666812181,8.07667440974,194.568705665,1137.48814927,8104.99844338,29519.230248,0.442359173654,0.288518706972,0.0762339841288,0.334022466949,2145.49148733,487025.044254,0.05681375489149803
40876,3.861833039341141,16.813010125981183,272.5784281077388,0.494707837142736,2.069890951661533,2.6542130261989847,0.7109729758160269,-0.1940533081099993,0.0269227951138341,-0.0053788234719121,1.2364918140172654,0.9968665805719584,0.9146272712471224,1.6386294857014154,0.7366779736000926,0.1264520126180515,1.8277809877793565,1.2013867567701304,0.983549962273386,1.4062187136723563,0.014687379136846,0.0002504305780206,0.0018953065274869,-6.662463862113432e-05,0.0001228676234267,0.0002109924764727,0.0004584521368245,388.0526175464502,722.9455018611727,63.75715281565488,20.561794181860456,66.90500594264508,11.771901163290456,0.8614765634930589,9.39862258458828,0.4731808977163634,277.1972230633146,-3.816967965042463e-06,-2.761227056900055e-05,-0.3680020189808173,0.7608384467158853,0.4030038365679291,-0.0381696796504246,-0.2761227056900055,8.327844595,8.08406125453,82.1784886247,2871.72476029,7035.48155364,27518.2499206,0.482590817158,0.358896944847,0.0390927164952,0.298651645801,2142.46082241,475481.62346,0.07777407183100471
41777,3.687721805341321,18.20032862242429,49.077325845119546,1.476071371059572,1.901192915507472,3.346960393309109,0.6748825789088994,-0.6484991900305372,0.0155773268126127,-0.0044783017294795,0.8181858180616826,0.8404886152867295,1.0125667165242869,1.2728089990889466,0.2322434486452389,1.1055934749517544,0.1994462580034664,0.9743355898054225,1.102979624663195,1.2834487138185648,0.0299280934555328,0.0002655706021036,0.0019352454880828,-6.957454989840926e-05,0.0002450546513761,-4.801997785712928e-05,0.0018031213736691,370.1567891618491,322.39671190002565,88.24931652309486,21.477180304905268,79.63495210713451,14.140128527566128,0.3776923382445316,8.323986854196004,0.4379380290405574,280.1206293256345,-3.3453516508980395e-06,-6.549975289865759e-06,-0.1459714577844024,0.6873350242373435,0.3493081266293334,-0.0334535165089803,-0.0654997528986575,8.32744169666,8.08300528899,114.334132565,2742.41143851,3062.7113754,31048.9960121,0.33904414315,0.23242303016,0.0861358178541,0.156262905796,2153.27707118,463729.507431,0.051821318585218816
42211,5.966548701561675,22.558131623731867,34.672719526611424,1.1491046410744534,1.6181529803743695,0.767892386954756,0.4011956612343642,-0.943277129281022,0.0135478038638749,-0.0046586839600805,1.1764765028312865,0.9839890571637424,1.0611340945437104,1.955145865504164,1.8234480008860785,0.7317299256210017,0.6247376746509439,0.9534580719609252,1.1251520174188838,0.8629159893481833,-0.0504864599392768,0.0002019656570455,0.001291488705649,-2.1884525383673472e-05,3.7606914659947885e-05,0.0002743118326947,0.0024165948106331,255.68371304310617,730.1454582618614,163.8839542755286,24.7423072459122,64.46839473689118,19.280198216703724,1.7484112426150111,9.627183072443476,0.2478152863025118,280.3520489645843,-3.4398204446257216e-06,-1.946795688884916e-05,-0.1966928388222124,0.9764619013466932,0.4621904020310681,-0.0343982044462572,-0.1946795688884916,8.42642235273,8.07588927713,206.304963061,1896.57594466,7433.47073931,28176.5568427,0.399715048593,0.159694235211,0.0475314726759,0.122903837038,2150.79563135,457700.131885,0.06132399237285333
42773,4.959517809158546,18.25644784442185,198.78041027615467,0.6089485830840666,1.2984292840281322,1.933570757929431,0.4879671936951422,-0.9122727493792352,0.0276752807368454,-0.0012889708538151,0.9695020355705796,0.87646205259356,1.0329714447926914,1.2576750949186577,0.9057518141884175,0.4396313467956311,0.609902667544231,0.9203739824218712,1.034113470558301,1.3823452665657088,-0.0073392023290367,0.0001346878994583,0.001693502846962,-0.0001358646446335,0.0001895125164405,0.0001116685824431,0.0015739797186312,200.20253085048367,579.7606956686896,303.66453939289204,21.165832994730494,82.21511789983774,26.70185109332584,1.7146845223622822,6.461888591493366,0.1119675936553172,278.78288645214,-1.6750527549438223e-06,-2.879324145422532e-05,-0.3121405801541189,0.4812600665655646,0.751719927804471,-0.0167505275494382,-0.2879324145422532,8.355532844,8.08310388939,389.549049281,1484.25878867,5617.8761267,29040.9177257,0.281207036993,0.154525449317,0.00535291529877,0.0849869511104,2159.43898482,458471.806014,0.0323001305492004
42837,2.135705884128477,21.74161015216783,31.055474645145907,1.4174995212614934,0.8548867208251394,4.420338381106472,1.2625688340370034,-0.7975696614879298,0.0142216071176063,-0.0034756485083544,0.8608978619660369,0.9668719200131664,0.9771069722064116,1.3861934722202838,0.7950765397722949,1.4561928754449716,1.3713569749237913,0.9061786687821834,0.951805338981376,0.8662003527892629,-0.0271235986013069,0.0002270425235587,0.0012874515279223,4.291240214353371e-05,3.261894316109241e-07,-0.000229458055044,0.0011929246292758,241.62022338639392,342.3208697260622,385.97948862753833,19.751962896161327,80.67231441943514,18.08871449416271,0.0423821703354015,7.811226062444961,0.3574879825477619,275.24121871673736,-2.8202475981799773e-06,-2.1606059282945685e-05,-0.298054504929968,0.8311044025965726,0.8138779014189437,-0.0282024759817997,-0.2160605928294568,8.35742572055,8.08607868643,495.522367773,1789.23604966,3240.53553517,31313.199558,0.239437155085,0.147539513518,0.0682360103427,0.0939757025624,2161.73313314,463914.768368,-0.003223652952033334
45084,5.048689033872036,25.78397704583437,139.90040438205196,0.9178693243599046,1.9835981869170825,1.6102664815744032,0.7432937690248893,-0.6389697943032024,0.0144844192133843,-0.0001171470585207,0.9575637415210744,1.0842554427430702,0.8116834735869308,1.9287992911707863,1.0334288521025228,1.8589241417433209,1.7436221203797668,1.0445745894684155,1.0353944071023522,1.3945945085026736,0.0103504503713418,0.0002419081644657,0.0011775366007384,-0.0001744512094706,0.0001088537862782,-2.969765880267132e-05,0.0010413207216363,267.04674049715675,850.2532569488419,97.73967108744291,22.84066866224084,67.66038686374407,18.913122871249985,2.2737561046965595,7.401406350814822,0.4839777369586556,275.7818656877919,-1.0613516157901609e-06,-2.361002980762389e-05,-0.1364369609930827,0.6412670933777,0.6692321218183717,-0.0106135161579016,-0.2361002980762389,8.24532441204,8.09241474449,128.488844779,1973.47332724,8191.54763926,25976.8958574,0.459864872729,0.241631246482,0.0389495547529,0.225368972934,2145.26198434,485330.399625,0.04642187735284864
45157,3.359353260280992,31.25388782034532,47.755421584849024,1.319134004142696,1.1075112338681643,2.476488180402624,0.776014248731239,-3.21253833129206,0.0014709386874316,-0.0054403790531228,1.084725832577456,0.9108633080974174,1.0481445331511632,0.7590862441387982,0.9279636919816988,1.09748017851876,1.702283245194916,0.9379107333956472,1.0707226773364806,0.9143596395713948,-0.0458366196310431,0.0002177610324735,0.0009935743966325,-0.0001129074719548,0.000167302127936,-0.0001770644398163,-0.0003200055706759,224.39272117284705,350.3127524365056,398.69459232589975,12.66829402111801,80.63493557361106,19.7291053509144,0.168523791984454,8.26045780078287,0.3951875594731328,277.3193992509392,-3.849205516850122e-06,-7.906962236041035e-06,-0.1499878074570498,0.4298628191286231,0.3157551204241925,-0.0384920551685012,-0.0790696223604103,8.35027979799,8.08280988156,513.61825963,1663.35170307,3323.57999238,32198.7913783,0.288843500043,0.174354388122,0.0803860511754,0.165126653817,2155.81951303,474200.744469,0.03821121866401471
45186,4.48774065779386,10.379882342419656,42.34158304499429,1.4027583417749518,1.0163931940500592,3.0179648066177824,1.09456952925488,-1.0618102923521109,0.0173840467642326,-0.0010940276905083,0.9615678302115106,1.019004250601836,1.060434619387274,1.9057422727972064,1.8032101128028093,1.4662374098944289,1.682557353610764,1.1933248095536388,0.9786295904113124,0.8297062904548862,-0.0168146895191685,0.0001894324004695,0.0012500628961016,-6.819581120219638e-05,0.000129187145959,-3.853527348502125e-05,0.0019352072860063,185.9282410725648,967.3190507740804,302.5122462145032,23.888863652987272,79.74369837299484,12.413891378098391,0.3629121738573765,6.525904728606832,0.2415708766111125,279.410479482094,-1.572958189300041e-06,-1.7975488938256293e-05,-0.1561567032255456,0.6722474397423085,0.3308692112807709,-0.0157295818930004,-0.1797548893825629,8.35100446544,8.08208474961,389.135745452,1378.4481207,9204.01801576,25895.5868482,0.297106908604,0.179806532193,0.0578338836085,0.0909217172621,2159.14018828,462467.925488,0.016744058279264118
45537,3.942554376309914,17.801316181996455,86.61044484795075,1.2524940141105274,2.0911289446603485,2.864645831321329,0.690949334826715,-0.7714678407005312,0.0063155877840025,-0.0023965287245507,1.0458725664942197,0.9363827860900458,1.1787054596416215,1.2520268258411686,0.8520755727193767,0.8624910847979146,1.3202138819850922,0.8996541611808834,1.0989913417363308,1.2752742223291704,-0.0154321936694279,0.0002233773657477,0.0014079100829197,-3.181151366976301e-05,6.930113371406623e-05,0.000152583113975,0.0006248999168451,306.11698871902723,622.1804195336613,461.3821518210259,16.824077638068175,60.40517633499752,18.975645484712803,0.928729105389681,8.303548753955036,0.34848210382884,279.69960852671943,-2.255096896117971e-06,-1.261343716891999e-05,-0.1454748104980048,0.8407177349274941,0.6279041528506542,-0.0225509689611797,-0.1261343716891999,8.34546016477,8.08163721457,593.625366804,2267.28091112,6152.98790606,28590.661908,0.477596153704,0.324725645722,0.0822784150798,0.238063998778,2143.60000211,465052.075844,0.057166504320303006
46055,4.299394585101166,28.01380560307309,89.74523047732069,1.0049204186976648,1.810565278713496,2.664485941327288,1.1557306597173391,-0.3520758636366778,0.0091957199172409,-0.0028821168035159,1.0814207424482136,1.0746347773018394,1.1423328649450537,1.0191180628071257,0.8760937728663099,1.5604974405996788,1.8166481222380788,1.0832111383244036,0.9040954074495688,1.346676125838972,-0.1107740645438323,0.0002742602421658,0.0008637897483555,-4.404301518087988e-05,6.623800107008097e-05,-0.0001017585156845,0.0006524012250517,306.25328579045816,331.92430927581194,54.60966314021521,12.779730451591904,59.30194587400258,19.450421999442742,2.1527788179570315,7.679624918540859,0.2162606703915399,277.0999896196491,-2.509406424920056e-06,-1.1053356382893764e-05,-0.1065703136855987,0.4917368728020966,0.7039362246645773,-0.0250940642492005,-0.1105335638289376,8.36945558419,8.08059128908,69.885580443,2270.86509549,3404.81893219,33102.8287262,0.410509655779,0.233296788708,0.0692593269497,0.233661650958,2149.11674228,478318.252244,0.022728711604741336
46584,2.9365441118521485,12.355448282250288,68.58036643054906,1.1893353195188845,1.2234850177742815,2.389449634275976,0.6275785448783682,-1.2433468428033008,0.0079044487672254,-0.0028388639747917,1.0323643775924554,0.9088309459279136,1.02643174312109,0.7487776977148539,0.662541617557417,0.7464803480258286,1.2582103736878207,0.8641985758698401,1.0191617341477874,0.5539266474032273,-0.0549279063463215,0.0002356971985564,0.0016578682347867,-0.0001164487597768,0.000102810886027,-0.0002599679705166,0.0007669483457773,269.1046599431536,882.7019597527286,101.04825253427698,20.018416233265825,79.85444178530929,21.28779567128429,1.451521619197023,8.440578662310857,0.4774160197050832,280.8113620810858,-2.4867542903873254e-06,-1.4320257024781277e-05,-0.1859125410783565,0.4897619782523696,0.317164557830502,-0.0248675429038732,-0.1432025702478127,8.29029516914,8.08584731118,131.96071724,1993.153963,8402.18836928,25865.7944176,0.313800420842,0.20707312196,0.0572183970577,0.119180044275,2155.0723091,463598.326498,0.05455856573970275
46989,4.4574061674830325,10.404932514266248,217.89235161742604,0.7282733411212843,2.021080892229185,1.0210215961651643,1.017264137407421,-0.3030010513075085,0.0234139215979236,-0.0028175231387574,0.6314515156027694,0.9270453208982594,1.1993017102961812,0.5810752627894836,0.7683165629192175,0.7412668598247929,1.0293401216682156,0.7992044787218371,0.9888220644891942,1.131015974765585,-0.0439572925832191,0.0002920689139809,0.0014777754053201,0.0001101394922238,0.0001513412444527,-0.0002743988511259,0.002330662796486,338.6595686327084,549.6058570456752,68.2267558771706,25.145240211668806,58.050323786528175,10.52884836650932,2.337930445175209,11.386417852678386,0.467200968076593,278.25854841091746,-2.4755777846385044e-06,-2.581584062010007e-05,-0.1261917885953664,0.4550848162915704,0.6501624323742572,-0.024755777846385,-0.2581584062010007,8.35347704688,8.08110921798,87.2676233011,2509.86133149,5651.19013753,30086.8852799,0.56357393451,0.268891130563,0.0363591006708,0.212994742812,2140.14219261,472878.201657,0.05218335586430039
